friend1,1.54982E+14
friend1,1.11959E+14
friend1,1.07873E+14
friend2,6363207806
friend2,3.58664E+14
friend2,1.49651E+14
friend2,1.05876E+11
friend2,4.51719E+14
friend2,3.16765E+11
friend2,3.09755E+14
friend2,1.46364E+15
friend2,6.91599E+14
friend2,1.54214E+14
friend2,1.94377E+14
friend2,1.37451E+15
friend2,1.61426E+14
friend2,1.42383E+15
friend2,2.54876E+14
friend2,1.91408E+14
friend2,1.41784E+15
friend2,1.88119E+14
friend2,4.10479E+11
friend2,9815486986
friend2,1.92081E+14
friend2,3.38748E+14
friend2,1.24076E+14
friend2,3.21308E+11
friend2,2.11798E+11
friend2,3.43204E+14
friend2,2.24599E+14
friend2,1.35578E+14
friend2,1.20786E+14
friend2,1.91414E+11
friend2,3.35168E+14
friend2,3.06578E+14
friend2,1.85008E+14
friend2,1.03636E+14
friend2,3.74945E+14
friend2,3.76004E+14
friend2,1.96418E+14
friend2,1.55204E+14
friend2,3.91723E+14
friend2,95368582121
friend2,1.43756E+14
friend2,1.267E+14
friend2,3.01822E+14
friend2,3.07885E+14
friend2,1.23117E+14
friend2,2.18443E+14
friend2,27566611155
friend2,1.24701E+14
friend2,2.1038E+14
friend2,1.04779E+11
friend2,1.07657E+14
friend2,12887942787
friend2,1.41546E+14
friend2,1.12264E+14
friend2,1.08063E+14
friend2,5975759948
friend2,15925638948
friend2,2.28355E+14
friend2,15526475270
friend2,1.61788E+14
friend2,1.65845E+14
friend2,11100009009
friend2,1.07926E+14
friend2,1.05511E+14
friend2,1.12082E+14
friend2,1.11778E+14
friend2,1.1098E+14
friend2,1.09347E+14
friend2,1.06528E+14
friend2,1.03781E+14
friend2,3.6444E+11
friend2,1.14721E+14
friend2,1.10779E+14
friend2,1.08615E+14
friend2,1.08171E+14
friend2,3.73599E+11
friend2,61454603694
friend2,4.08606E+11
friend2,26416503057
friend2,29092950651
friend2,60549857918
friend2,96545746304
friend2,92304305160
friend2,73724150817
friend2,6459871686
friend2,7976226799
friend3,1.92868E+14
friend3,2.45875E+14
friend3,8.66646E+14
friend3,1.55087E+15
friend3,7.50329E+14
friend3,8.84978E+14
friend3,3.55651E+14
friend3,3.21407E+14
friend3,3.09381E+11
friend3,2.82351E+14
friend3,2.32817E+14
friend3,5.26887E+14
friend3,2.06528E+14
friend3,4.33989E+14
friend3,4.87897E+14
friend3,6.31068E+14
friend3,3.53851E+11
friend3,1.41743E+15
friend3,2.54127E+14
friend3,3.79389E+14
friend3,1.42975E+15
friend3,1.99878E+14
friend3,2.61749E+14
friend3,1.41386E+15
friend3,1.4962E+14
friend3,1.02527E+11
friend3,5.93234E+14
friend3,2.90806E+14
friend3,2.55643E+14
friend3,13441630066
friend3,3.47939E+14
friend3,3.58802E+14
friend3,4.46605E+14
friend3,63330679078
friend3,3.37908E+11
friend3,4.07956E+14
friend3,2.19141E+14
friend3,2.95514E+11
friend3,3.64294E+14
friend3,1.40998E+14
friend3,3.11188E+14
friend3,2.85787E+14
friend3,2.94193E+14
friend3,1.55833E+14
friend3,2.87039E+14
friend3,2.41806E+14
friend3,2.70352E+11
friend3,1.15064E+14
friend3,1.79496E+14
friend3,1.36518E+14
friend3,1.4034E+14
friend3,1.66347E+11
friend3,1.38969E+14
friend3,1.38552E+14
friend3,1.12846E+14
friend3,1.36812E+14
friend3,1.23146E+14
friend3,30867760600
friend3,2.21211E+11
friend3,36077824013
friend3,1.11003E+11
friend4,1.90313E+14
friend4,3.49211E+14
friend4,8.39193E+14
friend4,2.83857E+14
friend4,1.4708E+14
friend4,3.90977E+14
friend4,4.78216E+14
friend4,1.77527E+11
friend4,1.52161E+15
friend4,1.5438E+15
friend4,8.00311E+14
friend4,5.48794E+14
friend4,5.90659E+14
friend4,20781959145
friend4,1.15135E+14
friend4,1.08572E+14
friend4,1.41073E+15
friend4,5.44945E+14
friend4,2.10035E+14
friend4,1.01645E+14
friend4,1.02186E+14
friend4,1.76673E+14
friend4,5.65228E+14
friend4,7.3704E+14
friend4,3.60331E+14
friend4,3.39694E+11
friend4,1.43756E+14
friend4,1.35534E+11
friend4,3.31196E+14
friend4,1.53509E+14
friend4,1.27892E+14
friend4,4.04267E+14
friend4,1.1137E+14
friend4,4.70591E+14
friend4,2.37557E+14
friend4,1.22287E+14
friend4,1.15489E+14
friend4,1.13529E+14
friend4,2.50023E+14
friend4,1.40171E+14
friend4,63441126719
friend4,1.13345E+14
friend4,1.05626E+14
friend4,3.97617E+11
friend4,1.13336E+14
friend4,1.40113E+14
friend4,3.45478E+14
friend4,1.07996E+14
friend4,8394258414
friend4,2.64947E+14
friend4,2.37407E+14
friend4,1.58277E+14
friend6,3.90514E+14
friend6,7.47212E+14
friend6,3.49211E+14
friend6,3.04095E+11
friend6,1.52897E+15
friend6,1.74659E+14
friend6,5.15432E+14
friend6,1.63109E+15
friend6,1.00282E+14
friend6,5.16512E+14
friend6,1.50939E+15
friend6,8.01059E+14
friend6,3.41672E+11
friend6,1.77527E+11
friend6,2.69089E+14
friend6,1.26437E+14
friend6,1.47226E+14
friend7,61205706958
friend7,1.45368E+14
friend7,6.3122E+14
friend7,11239244970
friend7,32078229012
friend7,2.45921E+14
friend7,7.24633E+14
friend7,1.55586E+15
friend7,1.94241E+14
friend7,1.40012E+15
friend7,2.16759E+14
friend7,7.55664E+14
friend7,1.88056E+14
friend7,1.80575E+14
friend7,7.59828E+14
friend7,6.93885E+14
friend7,2.74692E+11
friend7,1.45042E+15
friend7,4.92316E+14
friend7,7.287E+14
friend7,1.20317E+14
friend7,2.51594E+14
friend7,1.90091E+14
friend7,1.74651E+14
friend7,2.68514E+14
friend7,1.07946E+14
friend7,4.24697E+14
friend7,5.52825E+14
friend7,1.09112E+14
friend7,3.5505E+14
friend7,1.60476E+14
friend7,2.14888E+14
friend7,21785951839
friend7,2.66527E+14
friend7,5.55837E+14
friend7,5.05658E+14
friend7,1.94949E+14
friend7,1.04479E+14
friend7,7.92123E+14
friend7,1.021E+14
friend7,6.3155E+14
friend7,85014209445
friend7,3.99772E+14
friend7,2.00061E+14
friend7,2.52006E+14
friend7,1.96451E+14
friend7,2.49405E+14
friend7,3.17857E+14
friend7,1.15908E+14
friend7,4.13E+14
friend7,1.97563E+14
friend7,5.3505E+14
friend7,4.39985E+14
friend7,2.06208E+14
friend7,3.01822E+14
friend7,1.15466E+11
friend7,2.37394E+14
friend7,1.76063E+14
friend7,5.21428E+14
friend7,1.70316E+14
friend7,3.36998E+14
friend7,1.10366E+14
friend7,1.03992E+14
friend7,1.0402E+14
friend7,1.08615E+14
friend7,1.50098E+14
friend7,1.05651E+14
friend7,1.07704E+14
friend7,1.65443E+11
friend7,1.96033E+14
friend7,1.09373E+14
friend7,6798562721
friend7,15526475270
friend7,2.56181E+14
friend7,1.07953E+11
friend7,4.19878E+14
friend7,3.2776E+14
friend7,2.8413E+14
friend7,2.41085E+11
friend7,69448024527
friend7,2.32722E+14
friend7,1.4018E+11
friend7,3.02185E+14
friend7,2.0368E+14
friend7,1.28816E+14
friend7,1.46975E+14
friend7,4.14359E+14
friend7,82627199176
friend7,1.7337E+14
friend7,1.08404E+14
friend7,14554658690
friend7,1.17225E+14
friend7,3.61406E+14
friend7,3.47755E+14
friend7,1.14682E+14
friend7,23402039579
friend7,2.06833E+14
friend7,69860094544
friend7,1.78427E+11
friend7,1.53969E+14
friend7,1.89718E+14
friend7,1.10867E+14
friend7,1.12115E+14
friend7,27649774418
friend7,23828249681
friend7,84213402434
friend7,2.17797E+14
friend7,2.84534E+14
friend7,2.77528E+11
friend7,2.77202E+14
friend7,32383232136
friend7,1.03116E+14
friend7,1.05627E+14
friend7,1.34467E+14
friend7,2.09855E+14
friend7,1.51162E+11
friend7,23006171080
friend7,19091576769
friend7,1.03165E+14
friend7,7585969235
friend7,6459871686
friend7,47702382548
friend7,9549315029
friend7,1.48927E+14
friend7,2.23603E+14
friend7,2.93426E+14
friend7,10212595263
friend7,1.96681E+11
friend7,1.49234E+14
friend7,2.97791E+14
friend7,1.60705E+14
friend7,2.01867E+11
friend7,1.66828E+11
friend7,1.09348E+14
friend7,2.92142E+11
friend7,1.46538E+14
friend7,1.12818E+14
friend7,1.05467E+14
friend7,1.07553E+14
friend7,1.08677E+14
friend7,20242388857
friend7,10472890215
friend7,1.02852E+11
friend7,1.03771E+14
friend7,1.13485E+14
friend7,1.86634E+14
friend7,1.33236E+14
friend7,1.03769E+14
friend7,1.12875E+14
friend7,1.12836E+14
friend7,1.07659E+14
friend7,1.05481E+14
friend7,1.08961E+14
friend7,1.06232E+14
friend7,1.05648E+14
friend7,1.0377E+14
friend7,1.00854E+14
friend7,1.08389E+14
friend7,1.17533E+11
friend7,1.4673E+14
friend7,11955325695
friend7,9770929278
friend7,8606723411
friend7,5878552155
friend7,5660597307
friend7,95051637400
friend7,63441126719
friend7,58332338082
friend7,16929140023
friend7,12673567174
friend7,10901008068
friend7,8335563918
friend7,49436315526
friend7,5330548481
friend7,3.3895E+11
friend7,1.46659E+11
friend7,1.45026E+14
friend7,1.47352E+14
friend7,2.10927E+14
friend7,1.12853E+14
friend7,1.19325E+14
friend7,11065914149
friend7,1.19348E+14
friend7,1.35389E+14
friend7,1.22469E+14
friend7,1.07082E+14
friend7,1.084E+14
friend7,1.111E+14
friend7,3.3044E+11
friend7,1.53517E+11
friend7,1.64659E+11
friend7,1.38986E+14
friend7,21229818125
friend7,1.31704E+14
friend7,71468230986
friend7,1.76225E+14
friend7,1.09939E+14
friend7,1.91847E+14
friend7,1.2069E+14
friend7,3.30593E+11
friend7,1.55695E+14
friend7,2.44572E+11
friend7,1.12846E+14
friend7,3.08487E+11
friend7,1.18287E+11
friend7,1.4685E+14
friend7,11640096627
friend7,15925638948
friend7,20901384568
friend7,1.43326E+14
friend7,14104316802
friend7,6220048374
friend7,24712846969
friend7,22893372268
friend7,1.91027E+11
friend7,1.47263E+14
friend7,52268280111
friend7,22577904575
friend7,74089565764
friend7,94289470471
friend7,69116329538
friend7,5128508749
friend7,10092511675
friend7,45309870078
friend7,8210451787
friend7,19061333123
friend7,1.26167E+11
friend7,16855985423
friend7,26696569976
friend7,6639618181
friend7,58201805768
friend7,1.47528E+11
friend7,41081697058
friend7,15253175252
friend7,22220507136
friend7,1.06325E+11
friend7,51212153078
friend7,2.29848E+11
friend7,64760994940
friend7,22934684677
friend7,1.61743E+11
friend7,1.66017E+14
friend7,1.43059E+14
friend7,41413930313
friend7,1.44495E+11
friend7,1.4272E+14
friend7,1.31845E+14
friend7,41762329144
friend7,1.13123E+14
friend7,91549997472
friend7,29112278285
friend7,1.03128E+14
friend7,1.23359E+14
friend7,54428832372
friend7,1.46742E+14
friend7,35677867291
friend7,7807422276
friend7,14226545351
friend7,2.93921E+11
friend7,3.07061E+11
friend7,83087068613
friend7,2.89699E+11
friend7,1.10453E+14
friend7,1.16299E+14
friend7,1.16273E+14
friend7,1.05503E+14
friend7,3.28414E+11
friend7,1.15894E+14
friend7,1.01501E+16
friend7,20669912712
friend7,1.37723E+11
friend7,1.97817E+11
friend7,3.47639E+11
friend7,1.1602E+11
friend7,3.16471E+11
friend7,4.23457E+11
friend7,55904817450
friend7,30541469113
friend7,56531631380
friend7,50838327876
friend7,56368119740
friend7,29782063550
friend11,1.74159E+11
friend11,4.26896E+14
friend11,3.86324E+14
friend11,1.52906E+15
friend11,2.65141E+14
friend11,1.09612E+14
friend11,12321297059
friend11,1.38328E+14
friend11,6723083591
friend11,3.01822E+14
friend11,1.15978E+11
friend11,4.64115E+14
friend11,13004060847
friend12,2.15635E+14
friend12,1.45368E+14
friend12,1.15987E+14
friend12,1.12608E+14
friend12,26781952138
friend12,4.75043E+14
friend12,1.022E+14
friend12,2.10317E+14
friend12,5.97423E+14
friend12,1.38532E+14
friend12,1.24362E+14
friend12,3.31682E+14
friend12,1.11852E+14
friend12,46852435228
friend12,1.12285E+14
friend12,3.11139E+14
friend12,1.26437E+14
friend12,1.14239E+14
friend12,1.22916E+14
friend12,73855584817
friend12,1.14763E+14
friend12,1.89013E+14
friend12,1.85386E+14
friend12,1.64903E+14
friend12,1.01502E+16
friend12,1.82067E+14
friend12,1.07629E+11
friend12,1.76802E+14
friend19,1.15918E+14
friend20,1.10142E+14
friend20,2.93499E+14
friend20,2.52006E+14
friend20,1.39885E+14
friend20,1.46675E+15
friend20,4.76509E+14
friend20,21785951839
friend20,3.22933E+14
friend20,3.01822E+14
friend20,2.19503E+14
friend20,2.03808E+14
friend20,1.08866E+14
friend20,1.25707E+14
friend20,1.16283E+14
friend20,76429890015
friend20,3.38929E+11
friend20,1.54248E+14
friend20,1.05235E+11
friend20,1.10678E+14
friend20,1.10535E+14
friend20,3.78804E+11
friend20,1.40187E+14
friend20,1.02168E+14
friend20,3.75441E+11
friend20,1.30709E+14
friend21,3.49211E+14
friend21,1.67853E+14
friend21,4.26896E+14
friend21,1.39209E+15
friend21,4.34086E+14
friend21,3.43843E+14
friend21,1.70044E+14
friend21,3.64929E+14
friend21,1.55904E+15
friend21,2.65988E+14
friend21,6.32529E+14
friend21,5.24915E+14
friend21,1.40617E+14
friend21,6.05924E+14
friend21,4.80164E+14
friend21,7.3704E+14
friend21,2.2411E+14
friend21,2.49302E+14
friend21,1.43604E+14
friend21,1.97789E+14
friend21,6.00871E+14
friend21,1.66032E+14
friend21,1.88236E+14
friend21,1.64834E+11
friend21,2.04683E+14
friend21,1.36303E+14
friend21,4.01001E+14
friend21,15587931299
friend21,1.40255E+14
friend21,4.04267E+14
friend21,3.45478E+14
friend21,2.72796E+11
friend21,1.46457E+14
friend21,18797601233
friend21,35585623895
friend21,1.43595E+14
friend21,63715567838
friend21,5.91654E+14
friend21,1.28672E+11
friend21,1.15941E+14
friend21,26237508142
friend21,1.08167E+14
friend21,5.08747E+14
friend21,3.69877E+14
friend21,1.08638E+14
friend21,16336837009
friend21,3.72414E+14
friend21,2.75323E+14
friend21,3.31697E+14
friend21,9445547199
friend21,4.47287E+14
friend21,2.02365E+14
friend21,4.49083E+14
friend21,1.1511E+14
friend21,2.2392E+14
friend21,1.05194E+14
friend21,4.14193E+14
friend21,2.25439E+14
friend21,2.85763E+14
friend21,1.15466E+11
friend21,3.39447E+14
friend21,3.64385E+11
friend21,2.66541E+14
friend21,1.93729E+14
friend21,1.19375E+14
friend21,1.71224E+14
friend21,1.89961E+14
friend21,1.08171E+14
friend21,1.01939E+14
friend21,1.30158E+14
friend21,1.24442E+14
friend21,1.4708E+14
friend21,1.04028E+14
friend21,1.81558E+14
friend21,1.99219E+14
friend21,1.94003E+14
friend21,1.21292E+14
friend21,1.10727E+14
friend21,1.94053E+11
friend21,1.46805E+11
friend21,1.37526E+14
friend21,23699098910
friend21,15925638948
friend21,1.02988E+11
friend21,1.46896E+14
friend21,2.03433E+14
friend21,1.26831E+14
friend21,74925561648
friend21,1.4727E+14
friend21,1.44897E+14
friend21,91668358574
friend21,8106182993
friend21,8062627951
friend21,1.1189E+11
friend21,1.20151E+14
friend21,1.52877E+14
friend21,1.21002E+14
friend21,1.40113E+14
friend21,1.09592E+14
friend21,64760994940
friend21,24410993700
friend21,1.32111E+14
friend21,64822581025
friend21,3.7201E+11
friend21,1.19454E+14
friend21,1.1274E+14
friend21,1.0613E+14
friend21,1.0088E+14
friend21,2.81457E+11
friend21,1.05671E+14
friend21,1.58022E+11
friend21,3.52459E+11
friend21,1.94196E+11
friend21,3.22547E+11
friend21,3.39694E+11
friend21,10423517786
friend21,29092950651
friend21,66164734462
friend21,7040724713
friend22,3.66187E+14
friend22,1.43664E+14
friend22,1.56771E+15
friend22,7.17051E+14
friend22,4.34086E+14
friend22,1.48227E+15
friend22,1.41699E+15
friend22,6.76074E+14
friend22,1.34488E+14
friend22,5.27904E+14
friend22,2.90806E+14
friend22,1.00568E+14
friend22,3.94941E+14
friend22,5.65228E+14
friend22,3.06531E+14
friend22,1.10838E+14
friend22,4.98712E+14
friend22,7243468225
friend22,97048680297
friend22,3.26589E+14
friend22,1.03117E+14
friend22,1.25302E+11
friend22,1.13297E+14
friend22,1.08167E+14
friend22,1.03155E+14
friend22,1.49795E+14
friend22,1.05946E+14
friend22,1.08544E+14
friend22,4.47287E+14
friend22,1.66537E+14
friend22,2.84702E+14
friend22,3.68654E+14
friend22,1.57866E+11
friend22,1.17225E+14
friend22,1.02988E+11
friend22,2.70106E+14
friend22,1.31859E+14
friend22,1.39127E+14
friend22,1.00179E+14
friend22,1.4839E+14
friend22,1.04559E+14
friend22,2.03293E+14
friend22,1.25264E+14
friend22,1.33767E+14
friend22,1.19971E+11
friend22,2.16501E+14
friend22,1.41879E+14
friend22,1.95843E+14
friend22,59107334824
friend22,1.09369E+14
friend22,1.02336E+14
friend22,1.0951E+14
friend22,1.11785E+14
friend22,1.08354E+14
friend22,72493026282
friend22,22934684677
friend22,14176232250
friend22,6132182491
friend22,1.12698E+14
friend22,1.09593E+14
friend22,1.72856E+11
friend22,84373376522
friend22,1.07642E+14
friend22,1.81545E+11
friend22,1.05876E+11
friend22,63441126719
friend22,1.09921E+14
friend22,22450120087
friend22,5736008378
friend22,1.39539E+14
friend22,1.40388E+14
friend22,1.79558E+14
friend22,1.20012E+11
friend22,1.40113E+14
friend22,1.34127E+14
friend22,1.13068E+14
friend22,3.39694E+11
friend22,92741221301
friend24,4.52065E+14
friend24,3.27971E+14
friend24,1.43849E+15
friend24,7.72274E+14
friend24,3.96597E+14
friend24,3.83884E+14
friend24,1.42421E+14
friend24,1.08167E+14
friend24,1.09447E+14
friend24,1.12285E+14
friend24,1.03992E+14
friend24,3.39694E+11
friend24,1.22287E+14
friend24,2.02365E+14
friend24,4.47287E+14
friend24,1.05806E+14
friend24,20669912712
friend24,1.4708E+14
friend24,1.21002E+14
friend24,1.33894E+14
friend24,1.40113E+14
friend25,1.62347E+15
friend25,3.7244E+14
friend25,1.79332E+11
friend25,3.70021E+14
friend25,1.41739E+15
friend25,2.75212E+14
friend25,1.91414E+11
friend25,2.70111E+14
friend25,1.2493E+14
friend25,3.79554E+14
friend25,4.36027E+14
friend25,1.42897E+14
friend25,5.94234E+14
friend25,1.9028E+14
friend25,2.0524E+14
friend25,1.48538E+14
friend25,1.05636E+14
friend25,1.09493E+14
friend25,1.24598E+14
friend25,3.34874E+14
friend25,6.4337E+14
friend25,5.46864E+14
friend25,3.01822E+14
friend25,1.1422E+14
friend25,1.41952E+14
friend25,2.22487E+14
friend25,1.95176E+14
friend25,1.43703E+11
friend25,4.1826E+14
friend25,2.38077E+14
friend25,1.67888E+14
friend25,1.82973E+11
friend25,19061333123
friend25,2.86341E+14
friend25,1.49238E+14
friend25,4.54453E+14
friend25,1.81545E+11
friend25,2.35799E+14
friend25,1.9558E+14
friend25,58079349432
friend25,1.70437E+14
friend25,1.61456E+14
friend25,50403131039
friend25,11682294057
friend25,26781952138
friend25,1.2116E+14
friend25,1.08564E+14
friend25,1.34571E+14
friend26,5.98118E+14
friend26,1.48537E+14
friend26,1.91414E+11
friend26,2.58265E+14
friend26,6.91599E+14
friend26,2.34604E+14
friend26,1.46192E+11
friend26,1.18838E+14
friend26,1.46711E+14
friend26,2.25028E+14
friend26,1.55319E+11
friend26,2.16677E+14
friend26,1.47483E+14
friend26,6.30551E+14
friend26,1.50599E+14
friend26,1.13573E+14
friend26,3.57922E+11
friend26,10881006206
friend26,3.15986E+14
friend26,19292868552
friend26,10228569831
friend26,3.99849E+11
friend26,4.61801E+14
friend26,2.24492E+14
friend26,88756821652
friend26,6564142497
friend26,3.03157E+14
friend26,20251714228
friend26,2.1683E+14
friend26,1.49975E+14
friend26,3.58184E+14
friend26,7419689078
friend26,1.55212E+14
friend26,6.32558E+14
friend26,1.75264E+14
friend26,25938894522
friend26,1.42004E+14
friend26,1.15533E+14
friend26,3.68011E+14
friend26,5.31634E+14
friend26,2.15459E+14
friend26,4.56596E+14
friend26,1.78217E+11
friend26,97069340333
friend26,1.24076E+14
friend26,6.10557E+14
friend26,1.81546E+14
friend26,2.28355E+14
friend26,1.12438E+14
friend26,1.13472E+14
friend26,3.01822E+14
friend26,1.21969E+14
friend26,1.26437E+14
friend26,3.7657E+14
friend26,3.93515E+14
friend26,1.09627E+14
friend26,2.32107E+11
friend26,3.20224E+14
friend26,5.32187E+14
friend26,3.034E+14
friend26,1.91599E+14
friend26,4.71749E+14
friend26,1.29079E+14
friend26,3.08256E+14
friend26,7091561785
friend26,7619396355
friend26,5736008378
friend26,58332338082
friend26,95051637400
friend26,5170395767
friend26,39677118233
friend26,1.30407E+14
friend26,17507333131
friend26,3.23304E+11
friend26,2.78179E+14
friend26,1.04968E+14
friend26,4.17844E+14
friend26,3.24729E+14
friend26,1.7132E+14
friend26,1.56519E+14
friend26,1.1082E+14
friend26,2.29776E+14
friend26,5.22411E+14
friend26,1.67469E+14
friend26,1.43141E+14
friend26,1.95166E+14
friend26,1.19509E+14
friend26,73855584817
friend26,1.09393E+14
friend26,1.13194E+14
friend26,1.07971E+14
friend26,2.45106E+14
friend26,3.56951E+14
friend26,5.68885E+14
friend26,9770929278
friend26,5718732097
friend26,1.0805E+11
friend26,30395818327
friend26,8409118252
friend26,20460375846
friend26,91190629059
friend26,3.58731E+14
friend26,1.02527E+11
friend26,1.86868E+14
friend26,2.2051E+14
friend26,22707976849
friend26,1.29799E+14
friend26,2.57959E+14
friend26,2.89621E+14
friend26,1.31584E+14
friend26,94322662596
friend26,2.58898E+11
friend26,3.31288E+14
friend26,1.07239E+11
friend26,3.07135E+14
friend26,1.49887E+15
friend26,2.14792E+14
friend26,3.90621E+14
friend26,2.24009E+14
friend26,16929140023
friend26,11541726483
friend26,1.0598E+14
friend26,2.24702E+14
friend26,2.67405E+14
friend26,20788456835
friend26,61821447607
friend26,50956843254
friend26,23402039579
friend26,20645199461
friend26,81288158228
friend26,2.30148E+11
friend26,19061333123
friend26,1.76063E+14
friend26,19614945368
friend26,1.81545E+11
friend26,2.58632E+14
friend26,2.8803E+14
friend26,2.56827E+14
friend26,38127943140
friend26,64264067994
friend26,1.36118E+14
friend26,2.17527E+14
friend26,1.08343E+14
friend26,1.35404E+14
friend26,1.55611E+14
friend26,2.70589E+14
friend26,92516322212
friend26,2.04558E+14
friend26,1.52542E+14
friend26,1.16078E+14
friend26,1.93926E+11
friend26,2.02953E+11
friend26,22577904575
friend26,1.48047E+14
friend26,1.06291E+14
friend26,10092511675
friend26,28940545600
friend26,10376464573
friend26,63441126719
friend26,74089565764
friend26,1.13158E+14
friend26,1.07563E+14
friend26,29534858696
friend26,1.12259E+14
friend26,1.09646E+14
friend26,1.08022E+14
friend26,8210451787
friend26,5413509299
